6301;7fece805-3215-11e5-ba12-00155d18b10d;"Автомат эл/пневматич 0448A AUG A2 Civilian Airsoft (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_0448a_aug_a2_civilian_airsoft_jin_gong/;0
6302;7fece807-3215-11e5-ba12-00155d18b10d;"Автомат эл/пневматич 0449A AUG A1 (Jin Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_0449a_aug_a1_jin_gong/;14500
6303;7fece809-3215-11e5-ba12-00155d18b10d;"Автомат эл/пневматич JG-0450A AU 3G Ras (Jing Gong)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevmatich_jg_0450a_au_3g_ras_jing_gong_1/;9900
6304;7fece80b-3215-11e5-ba12-00155d18b10d;"Пулемет эл/пневм M240 метал. ";;https://strike-active.ru/category/oruzhie_dlya_straykbola/pulemet_el_pnevm_m240_metal_/;0
6305;7fece80e-3215-11e5-ba12-00155d18b10d;"Пистолет-пулемет газовый Ingramm M11 с глушителем (WELL)";;https://strike-active.ru/category/oruzhie_dlya_straykbola/pistolet_pulemet_gazovyy_ingramm_m11_s_glushitelem_well/;0
6328;5642320a-86a0-11e5-a303-00155d18b10d;"Автомат эл/пневм RK-06 АК74М (Diboys) ";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_rk_06_ak74m_diboys_/;8500
6329;5642320c-86a0-11e5-a303-00155d18b10d;"Автомат эл/пневм RK-06 ST АК74М (Diboys) ";;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_rk_06_st_ak74m_diboys_/;10500
6460;f96130bd-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A101 ELAKM (EL)";EL-A101;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a101_elakm_el/;24450
6461;f96130bf-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A102 ELAK74N (EL)";EL-A102;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a102_elak74n_el/;24550
6462;f96130c1-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A103 ELAK104 (EL)";EL-A103;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a103_elak104_el/;18030
6463;f96130c3-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A108 ELAK105 (EL)";EL-A108;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a108_elak105_el/;19700
6464;f96130c5-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A104 ELAK74UN (EL)";EL-A104;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a104_elak74un_el/;19300
6465;f96130c7-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A105 ELAKS74N (EL)";EL-A105;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a105_elaks74n_el/;22750
6466;f96130c9-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A106 ELAK74MN (EL)";EL-A106;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a106_elak74mn_el_1/;22200
6467;f96130cb-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A107 ELAKS74MN (EL)";EL-A107;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a107_elaks74mn_el/;19550
6468;f96130cd-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A110-A ELAK104PMC-A (EL)";EL-A110-A;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a110_a_elak104pmc_a_el/;19550
6469;f96130cf-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A110-B ELAK104PMC-B (EL)";EL-A110-B;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a110_b_elak104pmc_b_el/;17320
6470;f96130d1-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A110-C ELAK104PMC-C (EL)";EL-A110-C;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a110_c_elak104pmc_c_el/;21000
6471;f96130d3-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A104-B  ELAKS74UN-B Tactical MOD B (EL)";EL-A104-B;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a104_b_elaks74un_b_tactical_mod_b_el/;21200
6472;f96130d5-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A104-C  ELAKS74UN-C Tactical MOD C (EL)";EL-A104-C;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a104_c_elaks74un_c_tactical_mod_c_el/;21320
6473;f96130d7-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A106-A  ELAK74MN-A (EL)";EL-A106-A;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a106_a_elak74mn_a_el/;22520
6474;f96130d9-b5a3-11e4-80ce-00155d003c00;"Автомат эл/пневм EL-A110-E  ELAK104PMC-E (EL)";EL-A110-E;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_el_a110_e_elak104pmc_e_el/;19800
6510;1188933b-bc1c-11e4-80cf-00155d003c00;"Автомат UMG TGU-UMG-STD-BNB-NCM 130 m/s BLACK (G&G)";TGU-UMG-STD-BNB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_umg_tgu_umg_std_bnb_ncm_130_m_s_black_g_g/;16100
6511;1188933d-bc1c-11e4-80cf-00155d003c00;"Винтовка SR25 Sniper (GR25) EGR-025-SNP-BNB-NCM (125-135 m/s) (G&G)";EGR-025-SNP-BNB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/vintovka_sr25_sniper_gr25_egr_025_snp_bnb_ncm_125_135_m_s_g_g/;24400
6512;1188933f-bc1c-11e4-80cf-00155d003c00;"Винтовка Springfield M1903 A3 GAS (GM1903 A3) GGS-193-GAS-WNB-NCM REAL WOOD (G&G)";GGS-193-GAS-WNB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/vintovka_springfield_m1903_a3_gas_gm1903_a3_ggs_193_gas_wnb_ncm_real_wood_g_g/;26320
6513;11889341-bc1c-11e4-80cf-00155d003c00;"Автомат GES36 TGG-G36-36C-BNB-NCM (130 m/s) (G&G)";TGG-G36-36C-BNB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_ges36_tgg_g36_36c_bnb_ncm_130_m_s_g_g/;19600
6514;11889343-bc1c-11e4-80cf-00155d003c00;"Автомат АК47 (RK 47) EGK-047-WS-WBB-NCM Blow Back  BLACK/Pastic wood (G&G)";EGK-047-WS-WBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_ak47_rk_47_egk_047_ws_wbb_ncm_blow_back_black_pastic_wood_g_g/;0
6515;11889345-bc1c-11e4-80cf-00155d003c00;"Автомат АК74М (GK74M) TGK-74M-FOD-BNB-NCM 125-135 m/s (G&G)";TGK-74M-FOD-BNB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_ak74m_gk74m_tgk_74m_fod_bnb_ncm_125_135_m_s_g_g/;18300
6536;a37058ab-c239-11e4-80d4-00155d004612;"Автомат эл/пневм AMD65 (LCT) ";AMD65;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_amd65_lct_/;0
6537;a37058ad-c239-11e4-80d4-00155d004612;"Автомат эл/пневм G-03 NB (LCT) ";G-03-NB;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_g_03_nb_lct_/;0
6538;a37058af-c239-11e4-80d4-00155d004612;"Автомат эл/пневм G-04 NB (LCT) ";G-04-NB;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_el_pnevm_g_04_nb_lct_/;0
6556;a2013112-b81b-11e4-80cf-00155d003c00;"Автомат HK416 Light (T4-18) no BlowBack (130-140m/s) DESERT (G&G)";TGR-418-SHT-DBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_hk416_light_t4_18_no_blowback_130_140m_s_desert_g_g/;17700
6557;a2013115-b81b-11e4-80cf-00155d003c00;"Автомат TR15 Raider L TGR-015-RDL-BBB-NCM+G10-097 (130 m/s) (G&G)";TGR-015-RDL-BBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_tr15_raider_l_tgr_015_rdl_bbb_ncm_g10_097_130_m_s_g_g/;0
6558;a2013117-b81b-11e4-80cf-00155d003c00;"Автомат TR15 Raider L TGR-015-RDL-BBB-NCM (130 m/s) (G&G)";TGR-015-RDL-BBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_tr15_raider_l_tgr_015_rdl_bbb_ncm_130_m_s_g_g/;0
6559;a2013119-b81b-11e4-80cf-00155d003c00;"Автомат TR16 R4 COMMANDO TGR-016-COM-BBB-NCM no BlowBack (130-140 m/s) (G&G)";TGR-016-COM-BBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_tr16_r4_commando_tgr_016_com_bbb_ncm_no_blowback_130_140_m_s_g_g/;20200
6560;a201311b-b81b-11e4-80cf-00155d003c00;"Автомат TR4 CQB-S no BlowBack TGR-016-CQS-BBB-NCM (130-140 m/s) (G&G)";TGR-016-CQS-BBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_tr4_cqb_s_no_blowback_tgr_016_cqs_bbb_ncm_130_140_m_s_g_g/;21100
6561;a201311d-b81b-11e4-80cf-00155d003c00;"Автомат Valmet / Sako Rk.95 (GK99) TGK-099-STD-BBB-NCM Blow Back 130 m/s BLACK (G&G)";TGK-099-STD-BBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_valmet_sako_rk_95_gk99_tgk_099_std_bbb_ncm_blow_back_130_m_s_black_g_g/;23100
6563;a2013121-b81b-11e4-80cf-00155d003c00;"Автомат АКМС (GKMS) TGK-AKM-FOD-BBB-NC Blow Back 130 m/s BLACK (G&G)";TGK-AKM-FOD-BBB-NC;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_akms_gkms_tgk_akm_fod_bbb_nc_blow_back_130_m_s_black_g_g/;22190
6565;a2013125-b81b-11e4-80cf-00155d003c00;"Автомат GK74 TGK-074-FOD-BBB-NCM (130 m/s) (G&G)";TGK-074-FOD-BBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_gk74_tgk_074_fod_bbb_ncm_130_m_s_g_g/;0
6566;a2013127-b81b-11e4-80cf-00155d003c00;"Автомат GK74 TGK-074-FOD-BBB-NCM (150 m/s) (G&G)";TGK-074-FOD-BBB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_gk74_tgk_074_fod_bbb_ncm_150_m_s_g_g/;0
6567;a2013129-b81b-11e4-80cf-00155d003c00;"Автомат АКС-74М (GKS74) TGK-S74-FOD-BNB-NCM 150 m/s BLACK (G&G)";TGK-S74-FOD-BNB-NCM;https://strike-active.ru/category/oruzhie_dlya_straykbola/avtomat_aks_74m_gks74_tgk_s74_fod_bnb_ncm_150_m_s_black_g_g/;0
